Voltage,ROAMES_Conductor_Id,ROAMES_Span_Id,ROAMES_Bay_Id,Last_Capture_Timestamp,name,altitudeMode,WKT
Aerial Earth,74119288,35523644,7485492,Sep  3 2021  3:00AM,ROAMES Conductor Id: 74119288,absolute,"LINESTRING Z (115.86426380547515 -28.601868315169316 340.81680867021, 115.86407007805893 -28.602044554021155 340.161110142188, 115.8638763499954 -28.60222079257345 339.66715981657, 115.86368262128454 -28.602397030826122 339.334940242263, 115.86348889192635 -28.602573268779068 339.164439682062, 115.86329516192083 -28.602749506432453 339.155652112243, 115.86310143126802 -28.602925743786084 339.308577222342, 115.86290769996783 -28.603101980840158 339.623220415153, 115.8627139680203 -28.603278217594486 340.09959280691, 115.86252023542541 -28.603454454049224 340.737711227684, 115.86232650218318 -28.603630690204202 341.53759822198)"
Aerial Earth,74119292,35523648,7485493,Sep  3 2021  3:00AM,ROAMES Conductor Id: 74119292,absolute,"LINESTRING Z (115.85683367090978 -28.608600082577258 348.763988908695, 115.85699178643077 -28.60845770297578 348.194311006214, 115.85714990152496 -28.608315323174775 347.725969050279, 115.85730801619235 -28.60817294317428 347.358953189166, 115.85746613043294 -28.608030562974278 347.093255702584, 115.85762424424676 -28.607888182574772 346.9288710015, 115.85778235763378 -28.60774580197577 346.865795628034, 115.85794047059404 -28.607603421177288 346.904028255372, 115.8580985831275 -28.607461040179302 347.043569687752, 115.8582566952342 -28.60731865898184 347.284422860469, 115.85841480691415 -28.60717627758488 347.626592839948)"
Aerial Earth,74119324,35523678,7485486,Sep  3 2021  3:00AM,ROAMES Conductor Id: 74119324,absolute,"LINESTRING Z (115.87204768981218 -28.59483258149316 341.865252374828, 115.8718620939772 -28.59499988876824 340.991475088792, 115.87167649755386 -28.59516719576877 340.244488686367, 115.87149090054218 -28.5953345024946 339.62427534353, 115.87130530294212 -28.595501808945805 339.130820261219, 115.87111970475368 -28.595669115122444 338.764111664987, 115.87093410597684 -28.595836421024362 338.524140804707, 115.87074850661165 -28.596003726651624 338.41090195438, 115.87056290665802 -28.59617103200424 338.424392411982, 115.87037730611603 -28.59633833708228 338.564612499416, 115.87019170498563 -28.596505641885575 338.831565562506)"
Aerial Earth,74119339,35523693,11821866,Sep  3 2021  3:00AM,ROAMES Conductor Id: 74119339,absolute,"LINESTRING Z (115.87574706253874 -28.59148928981183 341.916219028456, 115.87594805181439 -28.591305254113816 341.211406494242, 115.87614904038892 -28.591121218093296 340.664480748766, 115.87635002826237 -28.590937181750444 340.275424803838, 115.87655101543471 -28.590753145085184 340.044226574903, 115.876752001906 -28.590569108097434 339.970878880658, 115.87695298767619 -28.590385070787367 340.055379442831, 115.87715397274533 -28.590201033154912 340.297730886116, 115.8773549571134 -28.59001699519998 340.697940738247, 115.87755594078041 -28.589832956922766 341.256021430238, 115.87775692374636 -28.58964891832318 341.971990296759)"
Aerial Earth,74119351,35523705,11821868,Sep  3 2021  3:00AM,ROAMES Conductor Id: 74119351,absolute,"LINESTRING Z (115.8766122548249 -28.58788287023896 343.860830321711, 115.87672653669715 -28.58805943919388 342.931246620211, 115.87684081894422 -28.588236008058793 342.167722874394, 115.87695510156611 -28.58841257683359 341.570217669192, 115.87706938456286 -28.588589145518274 341.138698594717, 115.87718366793442 -28.588765714112842 340.873142244504, 115.87729795168083 -28.58894228261719 340.773534214242, 115.87741223580211 -28.589118851031525 340.839869100989, 115.87752652029822 -28.589295419355725 341.072150502884, 115.8776408051692 -28.5894719875898 341.470391019338, 115.87775509041502 -28.589648555733763 342.034612251721)"
Aerial Earth,74119353,35523707,7485487,Sep  3 2021  3:00AM,ROAMES Conductor Id: 74119353,absolute,"LINESTRING Z (115.87390705846849 -28.593150649550886 342.49648853069, 115.8740911206345 -28.592984567658984 341.864228618588, 115.87427518222134 -28.59281848549698 341.360168589244, 115.87445924322897 -28.592652403064918 340.98429594677, 115.87464330365744 -28.592486320362788 340.736601373111, 115.87482736350671 -28.592320237390588 340.617078727799, 115.87501142277682 -28.59215415414833 340.625725047814, 115.87519548146776 -28.591988070636013 340.762540547501, 115.87537953957954 -28.591821986853656 341.027528618581, 115.87556359711215 -28.591655902801243 341.420695830232, 115.87574765406562 -28.591489818478795 341.942051929254)"
Aerial Earth,74119374,35523727,7485485,Sep  3 2021  3:00AM,ROAMES Conductor Id: 74119374,absolute,"LINESTRING Z (115.87204702180814 -28.59483200365438 341.84400971118, 115.87223304324401 -28.594663882536903 341.32671318443, 115.87241906408723 -28.594495761143584 340.938702338363, 115.87260508433786 -28.594327639474248 340.679967609275, 115.87279110399588 -28.59415951752906 340.550502619862, 115.87297712306129 -28.593991395307874 340.550304179066, 115.8731631415341 -28.593823272810866 340.679372281998, 115.87334915941432 -28.593655150037943 340.937710109929, 115.87353517670195 -28.593487026989013 341.325324030382, 115.87372119339702 -28.593318903664287 341.842223597279, 115.87390720949949 -28.59315078006357 342.488421551179)"
Aerial Earth,74109488,35515830,7491109,Sep  3 2021  3:03AM,ROAMES Conductor Id: 74109488,absolute,"LINESTRING Z (115.79181977490805 -28.564228134430216 360.141205681342, 115.79146964076895 -28.56411778093608 359.662586536188, 115.79111950739113 -28.564007426558735 359.433904045551, 115.79076937477458 -28.56389707129817 359.45514740985, 115.79041924291931 -28.56378671515441 359.72631763231, 115.79006911182532 -28.56367635812739 360.247427519002, 115.78971898149261 -28.56356600021728 361.018501679449, 115.78936885192121 -28.56345564142402 362.039576527793, 115.78901872311113 -28.56334528174761 363.310700284511, 115.78866859506239 -28.563234921188076 364.831932978686, 115.78831846777496 -28.563124559745415 366.603346450859)"
Aerial Earth,74109522,35515864,7483068,Sep  3 2021  3:03AM,ROAMES Conductor Id: 74109522,absolute,"LINESTRING Z (115.79673388370763 -28.565775202784152 372.305069481755, 115.7966885319592 -28.565573622794066 372.296718518848, 115.79664318036944 -28.565372042788233 372.37629299333, 115.79659782893833 -28.5651704627665 372.54379409151, 115.79655247766588 -28.56496888272903 372.799224310521, 115.79650712655211 -28.564767302675655 373.142587458357, 115.79646177559698 -28.564565722606467 373.573888653924, 115.79641642480051 -28.56436414252154 374.093134327131, 115.79637107416268 -28.564162562420712 374.700332218969, 115.79632572368351 -28.563960982304163 375.395491381638, 115.79628037336299 -28.563759402171694 376.178622178677)"
Aerial Earth,74109530,35515872,7491047,Sep  3 2021  3:03AM,ROAMES Conductor Id: 74109530,absolute,"LINESTRING Z (115.7967340247939 -28.565775174533517 372.323592264441, 115.79677791116669 -28.565974033201847 371.500635072679, 115.79682179769067 -28.566172891855242 370.772872347555, 115.79686568436583 -28.566371750493623 370.140291017731, 115.79690957119216 -28.566570609117154 369.602879721421, 115.79695345816972 -28.56676946772566 369.160628806185, 115.79699734529845 -28.566968326319305 368.813530328761, 115.7970412325784 -28.56716718489793 368.561578054918, 115.79708512000953 -28.56736604346171 368.404767459342, 115.79712900759185 -28.56756490201046 368.343095725559, 115.79717289532539 -28.567763760544366 368.376561745886)"
Aerial Earth,74109574,35515916,7491057,Sep  3 2021  3:03AM,ROAMES Conductor Id: 74109574,absolute,"LINESTRING Z (115.79205455648606 -28.56355829572567 361.913605553, 115.7920309805154 -28.563625044386086 361.575581425171, 115.79200740451353 -28.56369179304078 361.274526632123, 115.7919838284804 -28.563758541689822 361.010434330037, 115.79196025241606 -28.56382529033324 360.783298515358, 115.79193667632047 -28.563892038971016 360.59311402465, 115.79191310019367 -28.563958787603156 360.439876534489, 115.79188952403562 -28.56402553622966 360.323582561359, 115.79186594784633 -28.56409228485053 360.24422946157, 115.7918423716258 -28.564159033465764 360.201815431207, 115.79181879537407 -28.56422578207535 360.196339506078)"
Aerial Earth,74109584,35515926,7490537,Sep  3 2021  3:03AM,ROAMES Conductor Id: 74109584,absolute,"LINESTRING Z (115.79501521249365 -28.5652340635061 373.629973645089, 115.79469566555667 -28.565133474937355 371.348585120985, 115.79437611925299 -28.565032885632892 369.274447189946, 115.79405657358257 -28.564932295592687 367.407479305306, 115.79373702854545 -28.564831704816683 365.7476089656, 115.79341748414161 -28.56473111330508 364.294771711751, 115.7930979403711 -28.56463052105778 363.048911124562, 115.79277839723386 -28.56452992807479 362.009978822528, 115.79245885472997 -28.564429334356127 361.177934459957, 115.79213931285942 -28.564328739901715 360.552745725399, 115.79181977162217 -28.564228144711734 360.134388340401)"
Aerial Earth,74109731,35516039,7491113,Sep  3 2021  3:03AM,ROAMES Conductor Id: 74109731,absolute,"LINESTRING Z (115.78831844965399 -28.56312460126577 366.631242024628, 115.7881071069353 -28.563057728884687 365.754712011171, 115.78789576449506 -28.562990856181862 364.968786092099, 115.78768442233321 -28.56292398315731 364.273450910384, 115.7874730804498 -28.562857109811027 363.668694648611, 115.78726173884479 -28.562790236143098 363.154507028778, 115.7870503975182 -28.562723362153367 362.730879312122, 115.78683905647003 -28.562656487841913 362.397804298975, 115.78662771570029 -28.562589613208736 362.155276328632, 115.78641637520899 -28.562522738253843 362.003291279261, 115.78620503499609 -28.562455862977245 361.941846567838)"
Aerial Earth,74109871,35516119,7491104,Sep  3 2021  3:03AM,ROAMES Conductor Id: 74109871,absolute,"LINESTRING Z (115.79501512521671 -28.56523427964876 373.607790358513, 115.79518708941427 -28.56528842610425 373.192363857242, 115.79535905379528 -28.565342572346673 372.835855534329, 115.79553101835972 -28.565396718376025 372.538261511677, 115.79570298310762 -28.565450864192282 372.299578552065, 115.79587494803894 -28.56550500979557 372.1198040591, 115.79604691315372 -28.565559155185674 371.998936077197, 115.79621887845194 -28.565613300362703 371.936973291556, 115.79639084393357 -28.565667445326653 371.933915028147, 115.79656280959865 -28.565721590077516 371.989761253702, 115.79673477544718 -28.565775734615286 372.104512575715)"
Aerial Earth,74109888,35516129,7491056,Sep  3 2021  3:03AM,ROAMES Conductor Id: 74109888,absolute,"LINESTRING Z (115.78620503893427 -28.562455846926685 361.949800401604, 115.78606983777907 -28.562412638679753 361.219195642692, 115.7859346367389 -28.56236943030127 360.525500731372, 115.78579943581376 -28.562326221791167 359.868710903213, 115.78566423500364 -28.562283013149337 359.248821647263, 115.78552903430854 -28.562239804375963 358.665828706005, 115.78539383372849 -28.56219659547095 358.119728075337, 115.78525863326345 -28.56215338643432 357.610516004536, 115.78512343291344 -28.562110177265964 357.13818899624, 115.78498823267847 -28.562066967966075 356.702743806417, 115.78485303255853 -28.56202375853455 356.304177444349)"
Aerial Earth,74109901,35516136,7491110,Sep  3 2021  3:03AM,ROAMES Conductor Id: 74109901,absolute,"LINESTRING Z (115.78200560732685 -28.561124690758668 352.900929031953, 115.78229035918567 -28.561214571514043 352.509453718466, 115.78257511154875 -28.561304451685515 352.280670705475, 115.78285986441614 -28.561394331272897 352.214573074182, 115.78314461778783 -28.561484210276273 352.31115882568, 115.78342937166381 -28.561574088695615 352.570430880892, 115.78371412604406 -28.561663966531032 352.992397080654, 115.78399888092862 -28.561753843782338 353.577070185957, 115.78428363631743 -28.561843720449588 354.324467878332, 115.7845683922105 -28.561933596532896 355.234612760382, 115.78485314860785 -28.56202347203205 356.30753235647)"
Aerial Earth,74119201,35523559,7491066,Sep  3 2021  3:06AM,ROAMES Conductor Id: 74119201,absolute,"LINESTRING Z (115.83104902170706 -28.603616404620848 358.108978295461, 115.83132992960098 -28.60367004725824 357.204010880889, 115.83161083780108 -28.603723689321562 356.438852831128, 115.83189174630738 -28.6037773308106 355.813485227321, 115.83217265511982 -28.603830971725554 355.327892606987, 115.83245356423843 -28.603884612066242 354.982062963641, 115.83273447366321 -28.603938251832723 354.775987746502, 115.83301538339413 -28.603991891025125 354.70966186027, 115.83329629343118 -28.60404552964322 354.783083665009, 115.83357720377437 -28.604099167687128 354.996254976107, 115.83385811442368 -28.604152805156914 355.349181064312)"
Aerial Earth,74119205,35523563,7491068,Sep  3 2021  3:06AM,ROAMES Conductor Id: 74119205,absolute,"LINESTRING Z (115.83104901739242 -28.60361640734861 358.10660723103, 115.83076907442081 -28.60356156228839 357.933900370055, 115.83048913176059 -28.60350671665823 357.893877939587, 115.83020918941179 -28.603451870458034 357.986539043518, 115.82992924737435 -28.603397023687716 358.211885756546, 115.82964930564836 -28.60334217634748 358.569923124213, 115.82936936423381 -28.603287328437208 359.06065916303, 115.82908942313064 -28.60323247995684 359.684104860645, 115.82880948233895 -28.60317763090655 360.4402741761, 115.82852954185867 -28.603122781286157 361.329184040131, 115.82824960168985 -28.60306793109585 362.350854355562)"
Aerial Earth,74119208,35523566,7491069,Sep  3 2021  3:06AM,ROAMES Conductor Id: 74119208,absolute,"LINESTRING Z (115.82272318123684 -28.602006253327914 371.263935727746, 115.82300078115344 -28.602059282400862 370.207880887037, 115.82327838136928 -28.602112310913064 369.286141874324, 115.82355598188435 -28.602165338864708 368.498697160407, 115.82383358269865 -28.602218366255688 367.845528352812, 115.82411118381216 -28.602271393086003 367.326620195371, 115.82438878522487 -28.602324419355572 366.941960567866, 115.82466638693681 -28.602377445064555 366.691540485741, 115.82494398894794 -28.602430470212852 366.575354099892, 115.82522159125823 -28.602483494800488 366.593398696538, 115.82549919386771 -28.602536518827343 366.745674697149)"
Aerial Earth,74119212,35523570,7491130,Sep  3 2021  3:06AM,ROAMES Conductor Id: 74119212,absolute,"LINESTRING Z (115.82824963360646 -28.603067818998692 362.366863263061, 115.82797458741209 -28.603014692959512 362.201572598322, 115.82769954151448 -28.602961566369906 362.17061120468, 115.82742449591355 -28.60290843922995 362.273978345123, 115.82714945060935 -28.60285531153975 362.511676480223, 115.82687440560188 -28.602802183299115 362.88371126819, 115.82659936089117 -28.60274905450825 363.390091565008, 115.82632431647717 -28.602695925166955 364.030829424647, 115.8260492723599 -28.60264279527534 364.805940099348, 115.82577422853942 -28.6025896648335 365.715442039988, 115.82549918501567 -28.602536533841246 366.75935689652)"
Aerial Earth,74119226,35523584,7486394,Sep  3 2021  3:06AM,ROAMES Conductor Id: 74119226,absolute,"LINESTRING Z (115.82272260622082 -28.60200454982088 371.227859841864, 115.82272947526708 -28.6021499431809 370.686712295996, 115.82273634432471 -28.60229533653798 370.277304140832, 115.82274321339378 -28.6024407298923 369.999608070157, 115.82275008247419 -28.6025861232437 369.853605562527, 115.82275695156599 -28.60273151659224 369.839286880043, 115.8227638206692 -28.602876909938022 369.956651067694, 115.8227706897838 -28.603022303280877 370.205705953295, 115.82277755890978 -28.603167696620968 370.586468148014, 115.82278442804713 -28.603313089958128 371.098963047473, 115.8227912971959 -28.603458483292446 371.743224833446)"
Aerial Earth,74119230,35523588,7491134,Sep  3 2021  3:06AM,ROAMES Conductor Id: 74119230,absolute,"LINESTRING Z (115.82112661755504 -28.601691334861073 370.780832218528, 115.82128627160832 -28.60172282937639 370.632889573184, 115.82144592576356 -28.601754323706345 370.528371578751, 115.82160558002074 -28.601785817850942 370.46727746514, 115.82176523437994 -28.60181731181017 370.449606782209, 115.8219248888411 -28.601848805584034 370.47535939976, 115.82208454340422 -28.60188029917255 370.54453550754, 115.82224419806934 -28.601911792575695 370.657135615238, 115.8224038528364 -28.601943285793475 370.813160552488, 115.82256350770544 -28.601974778825888 371.012611468883, 115.82272316267644 -28.60200627167303 371.255489833975)"
